1674432000000,1630.4060687425408
1674435600000,1637.8142965561917
1674460800000,1635.4366594464784
1674478800000,1637.7885230189893
1674493200000,1621.9948429022468
1674511200000,1633.118666433502
1674518400000,1628.9611603616906
1674536400000,1637.890346663945
1674550800000,1637.5643383446134
1674554400000,1620.8849113894441
1674576000000,1621.3007169387165
1674579600000,1616.8947143063142
1674583200000,1617.531679862818
1674590400000,1624.600241703615
1674630000000,1557.3874006516717
1674644400000,1549.4343191135958
1674698400000,1618.2078895250309
1674705600000,1616.1294019600452
1674716400000,1614.1116559735353
1674723600000,1610.7366033656647
1674730800000,1602.7345558591808
1674795600000,1567.0841342083122
1674810000000,1580.451835201006
1674828000000,1573.6888588982606
1674831600000,1581.5081258736966
1674838800000,1591.093911111392
1674864000000,1599.4309513043881
1674867600000,1605.2075614689336
1674871200000,1598.0574280670774
1674878400000,1601.336210079256
1674882000000,1600.5676896823054
1674892800000,1594.867520729738
1674914400000,1576.647072337615
1674918000000,1573.7761474658992
1674921600000,1581.7345025101395
1674925200000,1580.897158291925
1674932400000,1575.8611570482772
1674936000000,1580.2396338288165
1674954000000,1588.4990643644423
1674968400000,1601.3045940859695
1674979200000,1595.7286123109232
1674986400000,1603.649167296021
1674993600000,1612.6538694910814
1674997200000,1614.4805814018873
1675000800000,1616.7536214892032
1675015200000,1622.121829766614
1675036800000,1646.4117867836508
1675047600000,1637.5311473173574
1675062000000,1632.197760990955
1675065600000,1629.5988836253864
1675076400000,1587.2844565262005
1675098000000,1585.302545106631
1675112400000,1554.151213232161
1675116000000,1557.523824739523
1675126800000,1572.265314951984
1675134000000,1572.747963876326
1675141200000,1572.8685460347374
1675159200000,1572.939445792112
1675162800000,1569.4842232038325
1675173600000,1586.8068747839027
1675180800000,1590.136320115539
1675184400000,1595.5555236817124
1675188000000,1594.4947405976236
1675195200000,1599.1044297268625
1675198800000,1589.045836382581
1675220400000,1586.556637412716
1675224000000,1584.8579584266868
1675227600000,1584.1372443987384
1675234800000,1576.4078238940874
1675242000000,1571.1246006129013
1675245600000,1574.7040484553622
1675292400000,1639.4608720103286
1675299600000,1690.2115968828355
1675310400000,1672.7921059274076
1675317600000,1672.1513053338658
1675332000000,1674.32014098079
1675360800000,1680.6755285878955
1675371600000,1678.1374179360412
1675378800000,1656.6352459459265
1675386000000,1648.5680492673823
1675396800000,1642.9505671673007
1675404000000,1645.2326876929317
1675418400000,1642.255059313154
1675425600000,1650.6548876505467
1675440000000,1665.1631361857067
1675458000000,1657.0479347570945
1675465200000,1668.5513552498073
1675476000000,1659.1849615056608
1675501200000,1654.3996917677323
1675508400000,1661.8121157730038
1675512000000,1662.7366715026526
1675522800000,1681.987148402384
1675530000000,1680.3654412882208
1675551600000,1682.9591693527188
1675555200000,1669.145012992258
1675558800000,1664.9274663668027
1675587600000,1673.326259274272
1675591200000,1668.7032940397867
1675598400000,1665.970582797961
1675602000000,1650.7470382630984
1675609200000,1656.3425498310412
1675645200000,1640.8047734854435
1675659600000,1626.3852599218787
1675681200000,1631.7771633494606
1675684800000,1635.626701694947
1675688400000,1634.0368985535292
1675692000000,1630.3741006350047
1675706400000,1649.0837059502837
1675717200000,1647.3715715733981
1675724400000,1633.5516850235522
1675735200000,1626.8687581687202
1675746000000,1633.2133926992024
1675764000000,1642.9424761747596
1675767600000,1643.7597021695938
